Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
20315,702,4,"54,9",B,F,A,A,C
20315,702,4,"39,5",B,C,C,D,C
20315,702,4,"34,6",B,B,A,A,C
20315,702,4,41,C,C,B,A,C
20315,702,4,"44,8",D,A,B,A,E
20315,702,4,"37,4",C,B,B,A,C
20315,702,4,29,B,C,A,A,B
20315,702,4,"26,5",C,B,A,A,B
20315,702,4,"34,7",B,C,B,A,E
20315,702,4,"26,4",,,,,
20315,702,4,"47,3",D,D,A,A,B
20315,702,4,"29,2",D,D,B,A,C
20315,702,4,"21,6",B,D,B,A,C
38431,702,4,"49,6",C,F,F,B,C
38431,702,4,"40,4",C,C,B,A,C
38431,702,4,"58,5",C,D,C,A,B
38431,702,4,"66,2",B,C,B,A,C
38431,702,4,,,,,,
38431,702,4,"49,9",E,C,B,A,C
38431,702,4,"67,5",B,D,C,B,B
38431,702,4,"38,2",,,,,
38431,702,4,,,,,,
38431,702,4,"53,4",B,B,C,A,C
38431,702,4,"37,2",B,D,B,A,D
38431,702,4,"39,8",B,B,C,A,C
38431,702,4,"52,4",B,B,C,A,B
38431,702,4,"35,3",C,D,E,A,B
38431,702,4,,,,,,
38431,702,4,,D,B,C,A,E
38431,702,4,"47,9",B,B,D,B,B
38431,702,4,"20,4",C,C,D,E,C
38431,702,4,45,D,D,E,B,B
38431,702,4,"60,1",C,D,C,A,C
38431,702,4,"46,3",B,D,D,A,C
38431,702,4,"35,1",C,C,E,A,C
38431,702,4,"56,1",C,B,D,A,C
38431,702,4,"44,3",D,B,C,A,C
38431,702,4,53,C,C,D,A,C
38431,702,4,"50,2",B,B,B,A,E
38431,702,4,"47,1",B,B,B,A,E
38431,702,4,"49,4",D,D,C,A,E
38431,702,4,"43,7",B,B,D,E,B
38431,702,4,"77,7",E,D,C,A,C
38431,702,4,"48,9",B,C,B,A,D
38431,702,4,"68,9",B,B,B,A,C
38431,702,4,"39,8",C,E,D,A,B
38431,702,4,"77,5",B,D,D,A,E
38431,702,4,"45,2",D,F,D,A,C
38431,702,4,,,,,,
38431,702,4,"39,7",B,D,A,A,C
38431,702,4,"18,5",C,E,D,B,B
41069,702,4,"42,2",D,D,D,B,B
41069,702,4,"34,8",C,B,B,A,E
41069,702,4,"48,5",B,B,E,A,D
41069,702,4,,,,,,
41069,702,4,"62,9",C,F,C,A,E
41069,702,4,"39,2",D,D,D,A,B
41069,702,4,,F,D,C,E,E
41069,702,4,,C,D,C,A,D
41069,702,4,"61,8",B,B,B,A,C
41069,702,4,,,,,,
41069,702,4,"47,2",B,B,B,A,C
41069,702,4,"49,4",C,B,A,A,E
41069,702,4,"58,2",D,C,B,A,D
41069,702,4,"62,2",B,B,A,A,D
41069,702,4,"24,9",D,B,B,A,B
43084,702,4,"44,5",B,B,A,A,C
43084,702,4,,B,B,C,A,B
43084,702,4,"56,1",B,B,A,A,C
43084,702,4,"31,5",D,D,A,A,C
43084,702,4,13,B,B,C,A,C
43084,702,4,"44,4",D,D,B,B,B
43084,702,4,"45,7",E,B,B,A,B
43084,702,4,"29,4",C,A,B,A,D
43084,702,4,"32,2",B,C,B,A,E
43084,702,4,42,C,D,B,B,B
43084,702,4,"34,2",C,A,D,A,D
43084,702,4,"46,8",B,B,C,A,B
43084,702,4,"46,1",C,B,B,A,E
43084,702,4,"43,4",A,A,B,A,D
43084,702,4,"32,5",B,C,C,A,E
43084,702,4,"36,1",B,D,A,A,B
43084,702,4,"55,5",C,D,C,A,D
43084,702,4,"53,1",C,B,C,A,C
